Generation,Fitness,Best fitness,Mutation rate
131,1139.494780128705,1139.494780128705,0.02764423019768049
132,1139.042195300312,1139.042195300312,0.027920672499657295
133,1136.6989786466459,1136.6989786466459,0.02819987922465387
134,1133.2319213143526,1133.2319213143526,0.028481878016900407
135,1132.0946714118566,1132.0946714118566,0.028766696797069412
136,1129.9317063182527,1129.9317063182527,0.029054363765040107
137,1128.6291619539782,1128.6291619539782,0.02934490740269051
138,1126.6808780226208,1126.6808780226208,0.029638356476717413
139,1121.7651452808113,1121.7651452808113,0.029934740041484588
140,1121.2499683112324,1121.2499683112324,0.030234087441899433
141,1121.016905226209,1121.016905226209,0.030536428316318427
142,1119.058749024961,1119.058749024961,0.03084179259948161
143,1116.148123049922,1116.148123049922,0.031150210525476427
144,1114.299388650546,1114.299388650546,0.03146171263073119
145,1114.0075716653666,1114.0075716653666,0.03177632975703851
146,1111.624640698128,1111.624640698128,0.03209409305460889
147,1110.9960520670827,1110.9960520670827,0.03241503398515498
148,1108.6779646060843,1108.6779646060843,0.03273918432500653
149,1107.108113299532,1107.108113299532,0.033066576168256596
150,1106.1038528666147,1106.1038528666147,0.03339724192993916
151,1106.1038528666147,1106.1038528666147,0.01669862096496958
152,1105.4691809672388,1105.4691809672388,0.016865607174619275
153,1103.642476599064,1103.642476599064,0.017034263246365467
154,1102.8316366029642,1102.8316366029642,0.017204605878829122
155,1101.6014747464899,1101.6014747464899,0.017376651937617414
156,1100.4847347893915,1100.4847347893915,0.017550418456993587
157,1098.6910920436817,1098.6910920436817,0.017725922641563523
158,1097.3153802652107,1097.3153802652107,0.017903181867979158
159,1096.746022328393,1096.746022328393,0.018082213686658948
160,1095.261457195788,1095.261457195788,0.018263035823525536
161,1093.5120436817472,1093.5120436817472,0.018445666181760793
162,1092.061540074103,1092.061540074103,0.0186301228435784
163,1090.4033414586584,1090.4033414586584,0.018816424072014185
164,1089.9525702028081,1089.9525702028081,0.019004588312734327
165,1088.6380942862716,1088.6380942862716,0.01919463419586167
166,1087.5351482059282,1087.5351482059282,0.019386580537820285
167,1085.073041146646,1085.073041146646,0.01958044634319849
168,1083.9507020280812,1083.9507020280812,0.019776250806630473
169,1081.3220388065522,1081.3220388065522,0.019974013314696778
170,1079.9963533541343,1079.9963533541343,0.020173753447843747
171,1079.0490473868954,1079.0490473868954,0.020375490982322185
172,1077.8284828393137,1077.8284828393137,0.020579245892145406
173,1076.8623747074882,1076.8623747074882,0.02078503835106686
174,1075.4023898205928,1075.4023898205928,0.02099288873457753
175,1073.9403295631826,1073.9403295631826,0.021202817621923303
176,1072.6927964118565,1072.6927964118565,0.021414845798142536
177,1071.3848279056162,1071.3848279056162,0.02162899425612396
178,1071.2573059672386,1071.2573059672386,0.0218452841986852
179,1070.2677535101404,1070.2677535101404,0.022063737040672052
180,1069.1100853159126,1069.1100853159126,0.022284374411078774
181,1067.580950175507,1067.580950175507,0.02250721815518956
182,1065.1138596918877,1065.1138596918877,0.022732290336741456
183,1064.6521051092043,1064.6521051092043,0.02295961324010887
184,1063.3726930577222,1063.3726930577222,0.02318920937250996
185,1062.5367141185648,1062.5367141185648,0.02342110146623506
186,1061.238749024961,1061.238749024961,0.02365531248089741
187,1060.9898127925117,1060.9898127925117,0.023891865605706383
188,1060.2326355304212,1060.2326355304212,0.024130784261763447
189,1059.4371967628706,1059.4371967628706,0.02437209210438108
190,1058.5057551677066,1058.5057551677066,0.02461581302542489
191,1056.954398400936,1056.954398400936,0.02486197115567914
192,1055.3183278081124,1055.3183278081124,0.02511059086723593
193,1052.2613011895476,1052.2613011895476,0.025361696775908292
194,1052.2613011895476,1052.2613011895476,0.012680848387954146
195,1050.1733360959438,1050.1733360959438,0.012807656871833687
196,1049.7071143720748,1049.7071143720748,0.012935733440552025
197,1048.6574692862714,1048.6574692862714,0.013065090774957546
198,1047.8331727769112,1047.8331727769112,0.013195741682707122
199,1046.834104426677,1046.834104426677,0.013327699099534194
200,1045.4941083268332,1045.4941083268332,0.013460976090529535
201,1044.3842331318253,1044.3842331318253,0.013595585851434831
202,1042.8931581513261,1042.8931581513261,0.01373154170994918
203,1042.1536646840873,1042.1536646840873,0.01386885712704867
204,1041.3025004875194,1041.3025004875194,0.014007545698319157
205,1040.646839898596,1040.646839898596,0.01414762115530235
206,1039.175012675507,1039.175012675507,0.014289097366855373
207,1038.7928578393137,1038.7928578393137,0.014431988340523927
208,1037.771011602964,1037.771011602964,0.014576308223929167
209,1036.812593603744,1036.812593603744,0.014722071306168458
210,1036.3684448127924,1036.3684448127924,0.014869292019230143
211,1035.5889757215289,1035.5889757215289,0.015017984939422444
212,1034.2784535881435,1034.2784535881435,0.01516816478881667
213,1033.2852778861154,1033.2852778861154,0.015319846436704837
214,1033.0048352184087,1033.0048352184087,0.015473044901071886
215,1032.2571260725429,1032.2571260725429,0.015627775350082605
216,1031.4708409711388,1031.4708409711388,0.015784053103583433
217,1029.8752895865834,1029.8752895865834,0.01594189363461927
218,1029.6295826833073,1029.6295826833073,0.016101312570965462
219,1028.8066395280812,1028.8066395280812,0.016262325696675118
220,1027.1198513065522,1027.1198513065522,0.01642494895364187
221,1026.0759019110765,1026.0759019110765,0.01658919844317829
222,1024.5816614664586,1024.5816614664586,0.016755090427610073
223,1022.3807400546021,1022.3807400546021,0.016922641331886173
224,1021.5186091068642,1021.5186091068642,0.017091867745205037
225,1020.7984516380656,1020.7984516380656,0.01726278642265709
226,1019.4331883775351,1019.4331883775351,0.01743541428688366
227,1019.4331883775351,1019.4331883775351,0.00871770714344183
228,1018.6740878510141,1018.6740878510141,0.008804884214876248
229,1017.681910101404,1017.681910101404,0.00889293305702501
230,1016.4462826638065,1016.4462826638065,0.00898186238759526
231,1016.0162797386895,1016.0162797386895,0.009071681011471213
232,1014.5695085803433,1014.5695085803433,0.009162397821585925
233,1014.1941444032761,1014.1941444032761,0.009254021799801785
234,1013.415956025741,1013.415956025741,0.009346562017799803
235,1012.9890049726989,1012.9890049726989,0.009440027637977801
236,1012.6597143135725,1012.6597143135725,0.009534427914357579
237,1011.2786188572543,1011.2786188572543,0.009629772193501154
238,1010.9286368954758,1010.9286368954758,0.009726069915436166
239,1010.2350823907956,1010.2350823907956,0.009823330614590528
240,1009.427173849454,1009.427173849454,0.009921563920736433
241,1008.6764606084243,1008.6764606084243,0.010020779559943797
242,1007.9221948127926,1007.9221948127926,0.010120987355543235
243,1006.8892355694228,1006.8892355694228,0.010222197229098668
244,1006.220931649766,1006.220931649766,0.010324419201389655
245,1005.7241809672387,1005.7241809672387,0.010427663393403551
246,1004.7727223088924,1004.7727223088924,0.010531940027337587
247,1003.688791926677,1003.688791926677,0.010637259427610964
248,1003.2651135920437,1003.2651135920437,0.010743632021887073
249,1002.8590820007801,1002.8590820007801,0.010851068342105944
250,1001.6846397230889,1001.6846397230889,0.010959579025527005
251,1001.1076389430577,1001.1076389430577,0.011069174815782274
252,1000.7222606279252,1000.7222606279252,0.011179866563940098
253,999.9624195592824,999.9624195592824,0.011291665229579499
254,999.5138991809672,999.5138991809672,0.011404581881875294
255,998.2618832878316,998.2618832878316,0.011518627700694046
256,997.8172308892356,997.8172308892356,0.011633813977700986
257,997.2708872854914,997.2708872854914,0.011750152117477996
258,996.9556913026521,996.9556913026521,0.011867653638652775
259,995.9526252925117,995.9526252925117,0.011986330175039302
260,995.3466409906396,995.3466409906396,0.012106193476789696
261,994.0567862714508,994.0567862714508,0.012227255411557593
262,993.2021328978159,993.2021328978159,0.012349527965673169
263,992.4943764625585,992.4943764625585,0.0124730232453299
264,992.0521879875195,992.0521879875195,0.0125977534777832
265,990.8406908151326,990.8406908151326,0.012723731012561032
266,990.2935964313573,990.2935964313573,0.012850968322686642
267,989.4772455148205,989.4772455148205,0.012979478005913508
268,988.6801706318253,988.6801706318253,0.013109272785972643
269,988.3152291341654,988.3152291341654,0.01324036551383237
