Generation,Fitness,Mutation rate
299,1385.141443907875,0.22243454419102102
300,1376.3782039375928,0.22221210964683
301,1393.7727904903418,0.22198989753718318
302,1385.8332154531947,0.221767907639646
303,1393.5441753343239,0.22154613973200635
304,1385.3236259286775,0.22132459359227435
305,1372.9659008172362,0.22110326899868207
306,1380.4267080237742,0.2208821657296834
307,1395.8299349925705,0.2206612835639537
308,1404.4468150074294,0.22044062228038974
309,1409.5136266716197,0.22022018165810936
310,1415.5916563893015,0.21999996147645126
311,1419.1086738484398,0.2197799615149748
312,1375.8832336552748,0.21956018155345983
313,1375.1374190193164,0.21934062137190638
314,1367.892839524517,0.21912128075053447
315,1376.3656415304606,0.21890215946978395
316,1380.1690401188707,0.21868325731031416
317,1385.9157763744429,0.21846457405300385
318,1389.085367756315,0.21824610947895084
319,1387.7673016344725,0.21802786336947189
320,1374.203500742942,0.21780983550610242
321,1389.2715668647845,0.21759202567059632
322,1384.3075092867757,0.21737443364492573
323,1394.792483283804,0.2171570592112808
324,1395.7364498514116,0.21693990215206954
325,1399.5095508915304,0.21672296224991747
326,1405.285234769688,0.21650623928766755
327,1386.3720163447251,0.21628973304837987
328,1354.284252228826,0.2160734433153315
329,1356.2618187221397,0.21585736987201615
330,1351.4990683506687,0.21564151250214414
331,1370.1972953194652,0.215425870989642
332,1373.9028417533432,0.21521044511865237
333,1369.175661961367,0.2149952346735337
334,1363.3107470282318,0.21478023943886018
335,1358.7099498514117,0.21456545919942133
336,1347.417677191679,0.2143508937402219
337,1356.6933751857355,0.21413654284648168
338,1354.4889439078752,0.21392240630363518
339,1339.9400167161962,0.21370848389733155
340,1337.9751144130757,0.21349477541343423
341,1340.137352154532,0.2132812806380208
342,1339.841236255572,0.21306799935738277
343,1339.841236255572,0.21285493135802538
344,1344.5090412332838,0.21264207642666735
345,1356.3200757800892,0.2124294343502407
346,1353.7947280832095,0.21221700491589046
347,1350.9231924219912,0.21200478791097457
348,1349.2516445022288,0.2117927831230636
349,1342.5097986627043,0.21158099033994054
350,1337.9100193164934,0.2113694093496006
351,1335.4229093610697,0.211158039940251
352,1336.575368870728,0.21094688190031075
353,1347.6305118870728,0.21073593501841043
354,1347.8121296433878,0.210525199083392
355,1345.3411359583952,0.2103146738843086
356,1358.3787321693908,0.2101043592104243
357,1364.7980248885588,0.20989425485121388
358,1373.4634587667163,0.20968436059636267
359,1380.4957696879644,0.2094746762357663
360,1383.945750742942,0.20926520155953052
361,1362.7142819465082,0.20905593635797098
362,1358.2812994056465,0.208846880421613
363,1374.7070274888558,0.2086380335411914
364,1374.10779346211,0.20842939550765022
365,1383.3983488112926,0.20822096611214258
366,1381.4701363298664,0.20801274514603044
367,1388.560089153046,0.2078047324008844
368,1391.6275501485884,0.2075969276684835
369,1388.4950245170876,0.20738933074081503
370,1391.7202778603269,0.2071819414100742
371,1405.064675334324,0.20697475946866414
372,1417.7846935364041,0.2067677847091955
373,1421.3594000742942,0.2065610169244863
374,1408.4534650817236,0.20635445590756182
375,1404.7401125557205,0.20614810145165427
376,1406.5872436849925,0.20594195335020263
377,1411.8951274145616,0.20573601139685244
378,1418.5876530460623,0.2055302753854556
379,1414.278102154532,0.20532474511007015
380,1413.2090356612184,0.2051194203649601
381,1411.2251400445766,0.20491430094459512
382,1408.1701043833582,0.20470938664365051
383,1408.5073138930163,0.20450467725700686
384,1410.6334517087666,0.20430017257974986
385,1411.6426835066866,0.20409587240717011
386,1399.8377247399703,0.20389177653476295
387,1396.9962392273403,0.2036878847582282
388,1405.435368127786,0.20348419687346997
389,1414.357868870728,0.2032807126765965
390,1415.6712826894502,0.20307743196391992
391,1403.301441307578,0.20287435453195599
392,1392.9714060178305,0.20267148017742403
393,1397.265736998514,0.20246880869724662
394,1395.67129346211,0.20226633988854936
395,1395.676088038633,0.20206407354866082
396,1404.4736526745914,0.20186200947511215
397,1408.1211968796433,0.20166014746563704
398,1396.0764639673105,0.2014584873181714
399,1396.6767570579495,0.20125702883085322
400,1398.136777860327,0.20105577180202236
401,1398.796620728083,0.20085471603022034
402,1405.4931972511145,0.20065386131419014
403,1405.1757737741457,0.20045320745287595
404,1406.338177191679,0.20025275424542308
405,1399.3466838781576,0.20005250149117765
406,1400.9419821693907,0.19985244898968646
407,1383.292206166419,0.19965259654069678
408,1381.25626448737,0.19945294394415608
409,1374.2167325408618,0.19925349100021192
410,1380.2966132986628,0.1990542375092117
411,1383.419911961367,0.19885518327170248
412,1376.0565419762258,0.19865632808843078
413,1372.500250742942,0.19845767176034235
414,1362.2952552005943,0.198259214088582
415,1360.6198647845467,0.1980609548744934
416,1358.9366935364042,0.19786289391961892
417,1361.1616326151561,0.1976650310256993
418,1363.398747771174,0.1974673659946736
419,1356.2746014115899,0.1972698986286789
420,1355.012454680535,0.19707262873005024
421,1352.4911121842497,0.19687555610132018
422,1362.56669205052,0.19667868054521886
423,1368.9153900445765,0.19648200186467366
424,1367.0641125557206,0.19628551986280898
425,1369.7268725854383,0.19608923434294617
426,1366.2474825408617,0.19589314510860323
427,1372.3729617384845,0.19569725196349463
428,1366.2812715453194,0.19550155471153113
429,1352.3339583952452,0.1953060531568196
430,1356.1226671619613,0.19511074710366277
431,1359.2323168647845,0.19491563635655912
432,1370.7169725111441,0.19472072072020255
433,1370.2529309063893,0.19452599999948234
434,1370.4486289004458,0.19433147399948286
435,1341.144485141159,0.1941371425254834
436,1338.9138796433879,0.19394300538295792
437,1339.0680074294205,0.19374906237757497
438,1348.3813796433878,0.1935553133151974
439,1352.457866641902,0.1933617580018822
440,1358.4120991827638,0.19316839624388032
441,1348.5775538632986,0.19297522784763643
442,1337.4451077265974,0.1927822526197888
443,1338.8483867013374,0.192589470367169
444,1343.389837667162,0.19239688089680182
445,1329.8943283803862,0.192204484015905
446,1335.9408692421991,0.1920122795318891
447,1333.8297076523031,0.1918202672523572
448,1336.5861809063892,0.19162844698510484
449,1339.0639676820208,0.19143681853811972
450,1312.315910104012,0.1912453817195816
451,1312.497117384844,0.19105413633786203
452,1313.564675705795,0.19086308220152418
453,1313.0488647845468,0.19067221911932264
454,1315.9140757800892,0.1904815469002033
455,1316.2577882615155,0.1902910653533031
456,1306.1504829123328,0.19010077428794978
457,1328.7877763744427,0.18991067351366184
458,1322.2350018573552,0.1897207628401482
459,1313.8896214710253,0.18953104207730803
460,1317.2443480683507,0.18934151103523073
461,1324.7915408618128,0.1891521695241955
462,1323.878306835067,0.1889630173546713
463,1332.9809160475484,0.18877405433731664
464,1342.1840479197622,0.18858528028297933
465,1341.464776745914,0.18839669500269635
466,1327.608266716196,0.18820829830769364
467,1326.4624301634472,0.18802009000938594
468,1313.1369249628528,0.18783206991937654
469,1329.0838514115899,0.18764423784945716
470,1327.6321719910848,0.1874565936116077
471,1326.219899702823,0.1872691370179961
472,1331.9837121099554,0.1870818678809781
473,1331.1929732540862,0.18689478601309714
474,1324.5605638930163,0.18670789122708403
475,1312.3821281575038,0.18652118333585696
476,1319.0782830609212,0.1863346621525211
477,1333.9134416790491,0.18614832749036858
478,1343.6637310549777,0.18596217916287822
479,1346.4395798662704,0.18577621698371533
480,1340.122161218425,0.18559044076673162
481,1343.2743625557207,0.18540485032596488
482,1323.4233302377415,0.1852194454756389
483,1307.5824372213967,0.18503422603016326
484,1306.613070579495,0.1848491918041331
485,1285.781248514116,0.18466434261232895
486,1291.339457280832,0.18447967826971662
487,1291.8940078008916,0.1842951985914469
488,1300.4884156760772,0.18411090339285546
489,1303.6685549777117,0.18392679248946261
490,1311.9602578008914,0.18374286569697315
491,1305.3342470282319,0.18355912283127618
492,1314.1400750371472,0.1833755637084449
493,1324.6791166419018,0.18319218814473645
494,1321.699864784547,0.1830089959565917
495,1327.2490412332838,0.18282598696063512
496,1331.737660846954,0.1826431609736745
497,1328.649953937593,0.18246051781270084
498,1329.2175761515603,0.18227805729488814
499,1334.2445382615156,0.18209577923759324
500,1325.157059063893,0.18191368345835565
501,1327.003605497771,0.1817317697748973
502,1331.3198209509658,0.1815500380051224
503,1326.2977121099555,0.18136848796711727
504,1328.8046110698365,0.18118711947915014
505,1314.142264115899,0.181005932359671
506,1310.7664602526004,0.18082492642731132
507,1292.7838926448737,0.180644101500884
508,1293.0496363298662,0.18046345739938313
509,1301.4052652303121,0.18028299394198374
510,1306.285336552749,0.18010271094804176
511,1304.9078261515601,0.17992260823709372
512,1302.4337265973254,0.17974268562885662
513,1299.8803874442794,0.17956294294322775
514,1300.90701448737,0.17938338000028453
515,1294.734969539376,0.17920399662028424
516,1305.5461675334325,0.17902479262366397
517,1310.9210991827638,0.1788457678310403
518,1309.2792447994057,0.17866692206320928
519,1311.4374817979199,0.17848825514114608
520,1310.0286103268945,0.17830976688600494
521,1302.4929962852898,0.17813145711911893
522,1295.2695468053491,0.1779533256619998
523,1300.3171381872214,0.1777753723363378
524,1298.0810828380386,0.17759759696400146
525,1309.4123800148589,0.17741999936703745
526,1308.547852526003,0.1772425793676704
527,1315.7249004457653,0.17706533678830275
528,1315.5085664933135,0.17688827145151445
529,1322.9696400445766,0.17671138318006294
530,1324.2517154531947,0.17653467179688287
531,1316.9883666419018,0.176358137125086
532,1330.943014858841,0.17618177898796092
533,1326.7982046805348,0.17600559720897296
534,1328.6384212481425,0.17582959161176398
535,1326.7073488112928,0.1756537620201522
536,1321.1391274145617,0.17547810825813207
537,1317.5650642644873,0.17530263014987393
538,1317.3870709509658,0.17512732751972407
539,1320.1059294205052,0.17495220019220434
540,1321.0705534918277,0.17477724799201214
541,1325.1583595839525,0.17460247074402013
542,1309.9321043833581,0.1744278682732761
543,1317.4752916047548,0.17425344040500285
544,1317.384617384844,0.17407918696459784
545,1321.311763744428,0.17390510777763324
546,1320.5276994799406,0.17373120266985562
547,1334.4577960624072,0.17355747146718575
548,1339.8580928677563,0.17338391399571856
549,1333.890984398217,0.17321053008172285
550,1335.562632986627,0.17303731955164112
551,1333.092267087667,0.17286428223208947
552,1332.0880237741455,0.17269141794985737
553,1317.7524632243685,0.17251872653190753
554,1328.05282243685,0.17234620780537563
555,1331.113145616642,0.17217386159757025
556,1324.3815096582466,0.17200168773597269
557,1326.4874063893017,0.1718296860482367
558,1339.8630234026746,0.17165785636218847
559,1336.0645560921248,0.17148619850582628
560,1327.853015601783,0.17131471230732045
561,1360.1476872213968,0.17114339759501312
562,1350.6399895988113,0.1709722541974181
563,1347.9204037890045,0.1708012819432207
564,1360.884898216939,0.17063048066127748
565,1345.0064929420505,0.1704598501806162
566,1341.550027860327,0.1702893903304356
567,1329.678296062407,0.17011910094010518
568,1325.6886716196136,0.16994898183916507
569,1319.7077559435363,0.1697790328573259
570,1325.9268885586923,0.16960925382446856
571,1308.0120724368498,0.1694396445706441
572,1310.9375520059436,0.16927020492607345
573,1313.2665988112926,0.16910093472114737
574,1274.4888142644875,0.16893183378642623
575,1271.3236987369985,0.1687629019526398
576,1270.5548573551264,0.16859413905068715
577,1261.754000371471,0.16842554491163647
578,1287.196822808321,0.16825711936672483
579,1290.1025635215453,0.1680888622473581
580,1271.0457236255572,0.16792077338511074
581,1274.655810921248,0.16775285261172562
582,1277.162161218425,0.1675850997591139
583,1251.5415716939078,0.16741751465935478
584,1253.539456166419,0.16725009714469544
585,1253.805691679049,0.16708284704755075
586,1252.508781203566,0.1669157642005032
587,1250.0236682763743,0.1667488484363027
588,1250.7587537147103,0.16658209958786638
589,1255.337926448737,0.1664155174882785
590,1254.1778413818722,0.16624910197079024
591,1253.4408922734026,0.16608285286881944
592,1264.0720482912334,0.16591677001595062
593,1260.1198254086182,0.16575085324593467
594,1245.719238112927,0.16558510239268873
595,1251.8825345468053,0.16541951729029603
596,1260.6331419019316,0.16525409777300573
597,1265.768590267459,0.16508884367523272
598,1259.9476069836553,0.1649237548315575
599,1254.6815653789004,0.16475883107672593
600,1244.3144097325408,0.1645940722456492
601,1245.7788480683507,0.16442947817340356
602,1243.2536879643387,0.16426504869523015
603,1240.8396367013372,0.1641007836465349
604,1241.0167507429421,0.16393668286288837
605,1239.3761393016346,0.1637727461800255
606,1239.5951118127787,0.16360897343384548
607,1246.077765230312,0.16344536446041164
608,1236.8078558692423,0.16328191909595122
609,1239.4091790490343,0.16311863717685526
610,1239.391250742942,0.1629555185396784
611,1244.4100092867757,0.16279256302113873
612,1232.1498751857355,0.16262977045811758
613,1231.23345653789,0.16246714068765947
614,1226.7643859583952,0.1623046735469718
615,1239.792017087667,0.16214236887342484
616,1237.1293785289747,0.1619802265045514
617,1234.7401129271916,0.16181824627804686
618,1234.7239899702822,0.16165642803176883
619,1234.4207384843983,0.16149477160373707
620,1244.3155349182764,0.16133327683213333
621,1237.8329327637443,0.1611719435553012
622,1228.3609925705796,0.1610107716117459
623,1223.7182384843982,0.16084976084013416
624,1229.067498885587,0.16068891107929403
625,1227.8922901188707,0.16052822216821475
626,1207.6522254829124,0.16036769394604652
627,1222.883601040119,0.1602073262521005
628,1226.221499628529,0.1600471189258484
629,1230.616457280832,0.15988707180692255
630,1224.2994806835068,0.15972718473511563
631,1227.0362986627042,0.15956745755038051
632,1240.1618774145616,0.15940789009283013
633,1241.9403283803863,0.1592484822027373
634,1241.061146359584,0.15908923372053455
635,1228.7686121842496,0.158930144486814
636,1222.4490687221396,0.1587712143423272
637,1224.696869242199,0.15861244312798486
638,1224.6480048291232,0.15845383068485688
639,1221.2693172362556,0.15829537685417203
640,1220.8038595839525,0.15813708147731786
641,1229.473734398217,0.15797894439584054
642,1236.8840427191678,0.1578209654514447
643,1236.0397838038632,0.15766314448599325
644,1234.4470234026746,0.15750548134150727
645,1247.7919030460623,0.15734797586016577
646,1246.472840267459,0.1571906278843056
647,1253.5247559435363,0.1570334372564213
648,1259.2585679791976,0.15687640381916487
649,1265.290677934621,0.1567195274153457
650,1265.9515531203567,0.15656280788793037
651,1268.2625040861813,0.15640624508004244
652,1268.3106991084696,0.1562498388349624
653,1268.9017522288261,0.15609358899612744
654,1251.6179156760772,0.1559374954071313
655,1249.498749628529,0.15578155791172418
656,1246.706558320951,0.15562577635381247
657,1244.6298833580981,0.15547015057745867
658,1245.069526745914,0.1553146804268812
659,1229.1282760029717,0.15515936574645434
660,1222.6400163447252,0.1550042063807079
661,1219.454822065379,0.15484920217432718
662,1221.500440564636,0.15469435297215287
663,1218.4199275631502,0.1545396586191807
664,1234.2201006686478,0.15438511896056153
665,1237.8253346953938,0.15423073384160096
666,1234.345308692422,0.15407650310775936
667,1237.367310178306,0.1539224266046516
668,1229.3326823922735,0.15376850417804697
669,1232.081896731055,0.1536147356738689
670,1237.1947395988113,0.15346112093819503
671,1243.2567830609212,0.15330765981725683
672,1238.7529754829122,0.15315435215743958
673,1217.109162332838,0.15300119780528215
674,1222.6890115156018,0.15284819660747687
675,1222.8076077265973,0.1526953484108694
676,1218.2485627786032,0.15254265306245854
677,1220.6814171619615,0.15239011040939607
678,1227.8251274145616,0.15223772029898666
679,1232.8697291976225,0.15208548257868768
680,1239.3591051263002,0.15193339709610898
681,1232.9781266716195,0.15178146369901288
682,1231.6964312778603,0.15162968223531387
683,1229.0166842496285,0.15147805255307856
684,1228.0564379643388,0.15132657450052547
685,1227.1186125557206,0.15117524792602494
686,1233.4053306092126,0.15102407267809892
687,1227.635013372957,0.15087304860542083
688,1223.2239543090639,0.1507221755568154
689,1222.2925947251115,0.1505714533812586
690,1226.0658919019315,0.15042088192787734
691,1219.1728480683507,0.15027046104594946
692,1222.2498569836553,0.1501201905849035
693,1228.5014030460625,0.1499700703943186
694,1231.123779346211,0.14982010032392426
695,1228.2491508172363,0.14967028022360035
696,1234.4107083952451,0.14952060994337674
697,1231.1022774888559,0.14937108933343335
698,1225.4896017830608,0.1492217182440999
699,1210.9930538632987,0.1490724965258558
700,1206.4193124071323,0.14892342402932995
701,1208.836705052006,0.14877450060530062
702,1208.6379736255572,0.14862572610469532
703,1197.6635044576524,0.14847710037859063
704,1211.7620973254086,0.14832862327821203
705,1201.8388172362556,0.14818029465493382
706,1203.2643803863298,0.14803211436027888
707,1204.544589524517,0.1478840822459186
708,1201.1037678306093,0.14773619816367267
